InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,LineItemTotal
536095,22383,LUNCH BAG SUKI DESIGN,3.0,2023-04-20 17:58:58,1.62,12389,4.86
536097,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-10-09 11:47:09,3.42,12793,6.84
536098,84406B,CREAM CUPID HEARTS COAT HANGER,4.0,2023-07-19 07:47:17,2.87,12877,11.48
536099,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4.0,2023-11-27 05:37:56,2.52,12877,10.08
536104,84406B,CREAM CUPID HEARTS COAT HANGER,6.0,2023-11-17 05:31:01,2.8,12471,16.8
536104,20728,LUNCH BAG CARS BLUE,1.0,2023-11-17 05:31:01,1.65,12471,1.65
536105,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-08-30 11:00:59,2.05,12877,4.1
536105,47566,PARTY BUNTING,3.0,2023-08-30 11:00:59,4.85,12877,14.55
536105,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.0,2023-08-30 11:00:59,4.06,12877,16.24
536105,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-08-30 11:00:59,2.04,12877,2.04
536106,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-07-13 20:16:44,1.59,12791,1.59
536107,71053,WHITE METAL LANTERN,6.0,2023-03-31 07:48:41,3.29,12830,19.74
536107,22632,HAND WARMER RED POLKA DOT,1.0,2023-03-31 07:48:41,1.84,12830,1.84
536108,47566,PARTY BUNTING,6.0,2023-09-21 07:11:52,4.67,12528,28.02
536108,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-09-21 07:11:52,2.18,12528,4.36
536108,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3.0,2023-09-21 07:11:52,4.45,12528,13.35
536108,71053,WHITE METAL LANTERN,2.0,2023-09-21 07:11:52,3.55,12528,7.1
536108,22745,POPPY'S PLAYHOUSE BEDROOM,2.0,2023-09-21 07:11:52,2.05,12528,4.1
536109,47566,PARTY BUNTING,2.0,2023-10-09 02:37:55,4.77,13145,9.54
536109,84029E,RED WOOLLY HOTTIE WHITE HEART.,6.0,2023-10-09 02:37:55,3.3,13145,19.8
536109,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-10-09 02:37:55,1.59,13145,1.59
536109,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4.0,2023-10-09 02:37:55,3.31,13145,13.24
536109,22386,JUMBO BAG PINK POLKADOT,1.0,2023-10-09 02:37:55,1.98,13145,1.98
536109,22745,POPPY'S PLAYHOUSE BEDROOM,6.0,2023-10-09 02:37:55,2.0,13145,12.0
536110,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-12-08 09:09:16,2.0,12380,6.0
536110,22632,HAND WARMER RED POLKA DOT,1.0,2023-12-08 09:09:16,1.82,12380,1.82
536110,22384,LUNCH BAG PINK POLKADOT,2.0,2023-12-08 09:09:16,1.6,12380,3.2
536111,20728,LUNCH BAG CARS BLUE,2.0,2023-03-13 20:21:16,1.6,13119,3.2
536111,22633,HAND WARMER UNION JACK,2.0,2023-03-13 20:21:16,1.93,13119,3.86
536112,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2023-09-22 19:11:13,2.48,12595,7.44
536112,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-09-22 19:11:13,3.27,12595,9.81
536112,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-09-22 19:11:13,4.24,12595,8.48
536112,85099F,JUMBO BAG STRAWBERRY,2.0,2023-09-22 19:11:13,1.96,12595,3.92
536113,22386,JUMBO BAG PINK POLKADOT,1.0,2023-06-15 02:23:22,1.95,12840,1.95
536113,22383,LUNCH BAG SUKI DESIGN,1.0,2023-06-15 02:23:22,1.73,12840,1.73
536113,21931,JUMBO STORAGE BAG SUKI,1.0,2023-06-15 02:23:22,1.95,12840,1.95
536113,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-06-15 02:23:22,2.86,12840,8.58
536114,20726,LUNCH BAG WOODLAND,1.0,2023-09-17 07:54:09,1.68,12485,1.68
536114,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-09-17 07:54:09,2.05,12485,4.1
536115,22633,HAND WARMER UNION JACK,1.0,2023-10-12 12:43:24,1.89,12878,1.89
536116,84406B,CREAM CUPID HEARTS COAT HANGER,4.0,2023-10-07 22:21:27,2.8,12824,11.2
536116,85099B,JUMBO BAG RED RETROSPOT,3.0,2023-10-07 22:21:27,1.99,12824,5.97
536117,22633,HAND WARMER UNION JACK,1.0,2023-02-28 18:58:28,1.85,12878,1.85
536117,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-02-28 18:58:28,1.61,12878,1.61
536117,22384,LUNCH BAG PINK POLKADOT,3.0,2023-02-28 18:58:28,1.69,12878,5.07
536117,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-02-28 18:58:28,2.2,12878,4.4
536117,22310,IVORY KNITTED MUG COSY,1.0,2023-02-28 18:58:28,1.66,12878,1.66
536117,84879,ASSORTED COLOUR BIRD ORNAMENT,6.0,2023-02-28 18:58:28,1.76,12878,10.56
536121,20725,LUNCH BAG RED RETROSPOT,2.0,2023-06-05 18:45:49,1.64,12787,3.28
536121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-06-05 18:45:49,2.48,12787,4.96
536122,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-09-09 09:20:36,3.33,12877,3.33
536122,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-09-09 09:20:36,3.4,12877,6.8
536122,22633,HAND WARMER UNION JACK,2.0,2023-09-09 09:20:36,1.87,12877,3.74
536122,20726,LUNCH BAG WOODLAND,4.0,2023-09-09 09:20:36,1.59,12877,6.36
536122,84406B,CREAM CUPID HEARTS COAT HANGER,6.0,2023-09-09 09:20:36,2.73,12877,16.38
536122,20728,LUNCH BAG CARS BLUE,1.0,2023-09-09 09:20:36,1.68,12877,1.68
536123,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-11-12 21:54:40,1.97,12877,5.91
536123,22383,LUNCH BAG SUKI DESIGN,2.0,2023-11-12 21:54:40,1.7,12877,3.4
536124,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3.0,2023-11-05 01:41:49,2.43,13084,7.29
536125,22632,HAND WARMER RED POLKA DOT,6.0,2023-04-20 07:32:15,1.78,12824,10.68
536125,20727,LUNCH BAG BLACK SKULL.,1.0,2023-04-20 07:32:15,1.63,12824,1.63
536125,22386,JUMBO BAG PINK POLKADOT,1.0,2023-04-20 07:32:15,1.9,12824,1.9
536125,84879,ASSORTED COLOUR BIRD ORNAMENT,6.0,2023-04-20 07:32:15,1.75,12824,10.5
536126,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-06-08 18:13:59,3.54,12485,3.54
536127,22383,LUNCH BAG SUKI DESIGN,1.0,2023-04-09 19:07:04,1.64,12529,1.64
536127,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-04-09 19:07:04,4.26,12529,4.26
536127,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-04-09 19:07:04,1.7,12529,1.7
536127,22633,HAND WARMER UNION JACK,1.0,2023-04-09 19:07:04,1.78,12529,1.78
536127,20726,LUNCH BAG WOODLAND,2.0,2023-04-09 19:07:04,1.57,12529,3.14
536127,20725,LUNCH BAG RED RETROSPOT,2.0,2023-04-09 19:07:04,1.59,12529,3.18
536128,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0,2023-06-16 21:06:11,1.73,12965,5.19
536128,20728,LUNCH BAG CARS BLUE,3.0,2023-06-16 21:06:11,1.69,12965,5.07
536128,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2023-06-16 21:06:11,2.66,12965,7.98
536131,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1.0,2023-07-26 19:07:07,2.46,12977,2.46
536131,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4.0,2023-07-26 19:07:07,2.04,12977,8.16
536131,20727,LUNCH BAG BLACK SKULL.,1.0,2023-07-26 19:07:07,1.66,12977,1.66
536131,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-07-26 19:07:07,3.51,12977,3.51
536131,20728,LUNCH BAG CARS BLUE,4.0,2023-07-26 19:07:07,1.69,12977,6.76
536132,84879,ASSORTED COLOUR BIRD ORNAMENT,3.0,2023-09-20 14:47:20,1.65,12574,4.95
536132,22632,HAND WARMER RED POLKA DOT,3.0,2023-09-20 14:47:20,1.88,12574,5.64
536132,22749,POPPY'S PLAYHOUSE LIVINGROOM,3.0,2023-09-20 14:47:20,2.11,12574,6.33
536133,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-12-09 17:10:48,1.77,12426,3.54
536133,22632,HAND WARMER RED POLKA DOT,1.0,2023-12-09 17:10:48,1.91,12426,1.91
536133,20727,LUNCH BAG BLACK SKULL.,2.0,2023-12-09 17:10:48,1.61,12426,3.22
536133,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3.0,2023-12-09 17:10:48,2.44,12426,7.32
536133,47566,PARTY BUNTING,3.0,2023-12-09 17:10:48,4.7,12426,14.1
536133,20725,LUNCH BAG RED RETROSPOT,2.0,2023-12-09 17:10:48,1.66,12426,3.32
536134,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-07-07 05:38:32,1.95,12399,1.95
536134,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-07-07 05:38:32,3.51,12399,3.51
536134,22632,HAND WARMER RED POLKA DOT,1.0,2023-07-07 05:38:32,1.83,12399,1.83
536134,71053,WHITE METAL LANTERN,4.0,2023-07-07 05:38:32,3.56,12399,14.24
536134,21931,JUMBO STORAGE BAG SUKI,1.0,2023-07-07 05:38:32,1.94,12399,1.94
536135,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-10-12 14:32:14,4.33,12877,4.33
536135,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-10-12 14:32:14,3.24,12877,3.24
536135,84406B,CREAM CUPID HEARTS COAT HANGER,1.0,2023-10-12 14:32:14,2.82,12877,2.82
536136,22386,JUMBO BAG PINK POLKADOT,3.0,2023-08-23 03:25:37,2.02,12940,6.06
536136,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-08-23 03:25:37,3.41,12940,10.23
536136,22384,LUNCH BAG PINK POLKADOT,1.0,2023-08-23 03:25:37,1.6,12940,1.6
536136,20726,LUNCH BAG WOODLAND,1.0,2023-08-23 03:25:37,1.71,12940,1.71
536136,22310,IVORY KNITTED MUG COSY,3.0,2023-08-23 03:25:37,1.66,12940,4.98
536137,22748,POPPY'S PLAYHOUSE KITCHEN,3.0,2023-09-16 07:08:52,2.05,12877,6.15
536137,22310,IVORY KNITTED MUG COSY,4.0,2023-09-16 07:08:52,1.65,12877,6.6
536137,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-09-16 07:08:52,2.5,12877,2.5
536137,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-09-16 07:08:52,4.41,12877,4.41
536138,22384,LUNCH BAG PINK POLKADOT,1.0,2023-11-23 06:05:36,1.6,12877,1.6
536138,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-11-23 06:05:36,1.93,12877,5.79
536138,21931,JUMBO STORAGE BAG SUKI,1.0,2023-11-23 06:05:36,2.03,12877,2.03
536138,71053,WHITE METAL LANTERN,2.0,2023-11-23 06:05:36,3.29,12877,6.58
536138,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-11-23 06:05:36,1.74,12877,3.48
536139,22749,POPPY'S PLAYHOUSE LIVINGROOM,3.0,2023-06-22 10:16:56,2.19,12887,6.57
536140,20728,LUNCH BAG CARS BLUE,6.0,2023-11-01 00:19:13,1.62,12434,9.72
536140,20725,LUNCH BAG RED RETROSPOT,1.0,2023-11-01 00:19:13,1.62,12434,1.62
536140,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-11-01 00:19:13,2.02,12434,2.02
536141,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-11-30 16:47:41,3.38,12877,6.76
536141,20726,LUNCH BAG WOODLAND,6.0,2023-11-30 16:47:41,1.68,12877,10.08
536141,22632,HAND WARMER RED POLKA DOT,1.0,2023-11-30 16:47:41,1.89,12877,1.89
536142,20728,LUNCH BAG CARS BLUE,1.0,2023-07-02 22:13:21,1.71,13007,1.71
536143,20725,LUNCH BAG RED RETROSPOT,2.0,2023-06-21 21:08:16,1.69,13142,3.38
536143,22633,HAND WARMER UNION JACK,2.0,2023-06-21 21:08:16,1.89,13142,3.78
536143,22310,IVORY KNITTED MUG COSY,4.0,2023-06-21 21:08:16,1.63,13142,6.52
536143,20726,LUNCH BAG WOODLAND,2.0,2023-06-21 21:08:16,1.73,13142,3.46
536144,22386,JUMBO BAG PINK POLKADOT,3.0,2023-06-23 19:57:15,1.86,12458,5.58
536144,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-06-23 19:57:15,4.16,12458,4.16
536144,85099F,JUMBO BAG STRAWBERRY,2.0,2023-06-23 19:57:15,2.03,12458,4.06
536145,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-10-22 00:07:20,3.33,12748,3.33
536145,22384,LUNCH BAG PINK POLKADOT,1.0,2023-10-22 00:07:20,1.64,12748,1.64
536146,20728,LUNCH BAG CARS BLUE,1.0,2023-08-26 07:42:43,1.64,12704,1.64
536147,47566,PARTY BUNTING,2.0,2023-10-26 14:13:54,4.44,12399,8.88
536147,21931,JUMBO STORAGE BAG SUKI,1.0,2023-10-26 14:13:54,1.93,12399,1.93
536147,71053,WHITE METAL LANTERN,1.0,2023-10-26 14:13:54,3.4,12399,3.4
536147,22749,POPPY'S PLAYHOUSE LIVINGROOM,3.0,2023-10-26 14:13:54,2.16,12399,6.48
536148,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-21 11:32:52,1.94,13051,3.88
536149,22633,HAND WARMER UNION JACK,1.0,2023-04-16 07:00:57,1.87,12393,1.87
536149,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-04-16 07:00:57,2.03,12393,2.03
536149,71053,WHITE METAL LANTERN,6.0,2023-04-16 07:00:57,3.47,12393,20.82
536150,22384,LUNCH BAG PINK POLKADOT,2.0,2023-03-10 08:50:04,1.65,13007,3.3
536150,21931,JUMBO STORAGE BAG SUKI,2.0,2023-03-10 08:50:04,1.88,13007,3.76
536150,22633,HAND WARMER UNION JACK,1.0,2023-03-10 08:50:04,1.93,13007,1.93
536150,22386,JUMBO BAG PINK POLKADOT,2.0,2023-03-10 08:50:04,2.0,13007,4.0
536151,85099B,JUMBO BAG RED RETROSPOT,1.0,2023-09-27 11:00:16,2.02,12877,2.02
536151,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1.0,2023-09-27 11:00:16,2.5,12877,2.5
536151,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-09-27 11:00:16,3.55,12877,10.65
536152,22632,HAND WARMER RED POLKA DOT,3.0,2023-10-18 12:44:36,1.88,12579,5.64
536153,22633,HAND WARMER UNION JACK,6.0,2023-09-29 03:45:18,1.82,12868,10.92
536153,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-09-29 03:45:18,2.2,12868,4.4
536153,22386,JUMBO BAG PINK POLKADOT,2.0,2023-09-29 03:45:18,1.92,12868,3.84
536153,85099F,JUMBO BAG STRAWBERRY,1.0,2023-09-29 03:45:18,1.95,12868,1.95
536153,22748,POPPY'S PLAYHOUSE KITCHEN,2.0,2023-09-29 03:45:18,2.03,12868,4.06
536154,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4.0,2023-10-04 01:48:48,2.45,13051,9.8
536154,22383,LUNCH BAG SUKI DESIGN,1.0,2023-10-04 01:48:48,1.73,13051,1.73
536154,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-10-04 01:48:48,2.05,13051,4.1
536154,20727,LUNCH BAG BLACK SKULL.,2.0,2023-10-04 01:48:48,1.62,13051,3.24
536155,22749,POPPY'S PLAYHOUSE LIVINGROOM,1.0,2023-04-10 02:54:12,2.08,12415,2.08
536155,20725,LUNCH BAG RED RETROSPOT,3.0,2023-04-10 02:54:12,1.58,12415,4.74
536155,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-04-10 02:54:12,1.58,12415,1.58
536155,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-04-10 02:54:12,2.05,12415,4.1
536156,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-10-04 05:55:17,1.9,12398,3.8
536158,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-10-26 21:00:14,1.69,12877,1.69
536158,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2023-10-26 21:00:14,3.34,12877,3.34
536158,22383,LUNCH BAG SUKI DESIGN,1.0,2023-10-26 21:00:14,1.71,12877,1.71
536159,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1.0,2023-10-31 15:14:24,4.12,12558,4.12
536159,85099F,JUMBO BAG STRAWBERRY,2.0,2023-10-31 15:14:24,1.95,12558,3.9
536159,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-10-31 15:14:24,2.2,12558,2.2
536160,20726,LUNCH BAG WOODLAND,3.0,2023-06-16 04:04:27,1.73,13144,5.19
536160,20728,LUNCH BAG CARS BLUE,4.0,2023-06-16 04:04:27,1.63,13144,6.52
536160,22382,LUNCH BAG SPACEBOY DESIGN,2.0,2023-06-16 04:04:27,1.58,13144,3.16
536160,85099F,JUMBO BAG STRAWBERRY,6.0,2023-06-16 04:04:27,1.98,13144,11.88
536160,85099B,JUMBO BAG RED RETROSPOT,4.0,2023-06-16 04:04:27,1.88,13144,7.52
536161,22382,LUNCH BAG SPACEBOY DESIGN,1.0,2023-09-12 13:53:49,1.73,13063,1.73
536161,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-09-12 13:53:49,2.05,13063,2.05
536161,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3.0,2023-09-12 13:53:49,1.93,13063,5.79
536162,20725,LUNCH BAG RED RETROSPOT,3.0,2023-02-21 16:52:47,1.69,12813,5.07
536162,22386,JUMBO BAG PINK POLKADOT,1.0,2023-02-21 16:52:47,2.02,12813,2.02
536164,22310,IVORY KNITTED MUG COSY,4.0,2023-10-06 05:09:08,1.71,12821,6.84
536164,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-10-06 05:09:08,2.0,12821,2.0
536164,84406B,CREAM CUPID HEARTS COAT HANGER,4.0,2023-10-06 05:09:08,2.82,12821,11.28
536164,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-10-06 05:09:08,2.04,12821,2.04
536164,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6.0,2023-10-06 05:09:08,4.28,12821,25.68
536165,22748,POPPY'S PLAYHOUSE KITCHEN,1.0,2023-10-03 05:48:39,2.06,12877,2.06
536165,22633,HAND WARMER UNION JACK,1.0,2023-10-03 05:48:39,1.77,12877,1.77
536165,71053,WHITE METAL LANTERN,3.0,2023-10-03 05:48:39,3.44,12877,10.32
536165,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-10-03 05:48:39,1.87,12877,3.74
536165,22386,JUMBO BAG PINK POLKADOT,6.0,2023-10-03 05:48:39,1.93,12877,11.58
536166,84406B,CREAM CUPID HEARTS COAT HANGER,6.0,2023-11-18 19:35:25,2.67,12810,16.02
536167,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-08-15 16:08:34,1.97,12877,1.97
536167,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1.0,2023-08-15 16:08:34,4.4,12877,4.4
536167,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-08-15 16:08:34,2.16,12877,2.16
536167,85099F,JUMBO BAG STRAWBERRY,3.0,2023-08-15 16:08:34,1.93,12877,5.79
536167,20728,LUNCH BAG CARS BLUE,1.0,2023-08-15 16:08:34,1.71,12877,1.71
536168,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-11-10 20:13:03,4.28,12773,8.56
536168,20728,LUNCH BAG CARS BLUE,1.0,2023-11-10 20:13:03,1.7,12773,1.7
536169,85099B,JUMBO BAG RED RETROSPOT,6.0,2023-05-30 07:44:21,1.96,12960,11.76
536169,47566,PARTY BUNTING,2.0,2023-05-30 07:44:21,4.44,12960,8.88
536169,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-05-30 07:44:21,2.86,12960,5.72
536169,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4.0,2023-05-30 07:44:21,4.2,12960,16.8
536170,71053,WHITE METAL LANTERN,3.0,2023-11-10 14:57:42,3.26,12757,9.78
536170,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3.0,2023-11-10 14:57:42,3.28,12757,9.84
536171,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4.0,2023-08-09 23:14:38,2.43,12877,9.72
536171,21931,JUMBO STORAGE BAG SUKI,1.0,2023-08-09 23:14:38,1.94,12877,1.94
536171,84029E,RED WOOLLY HOTTIE WHITE HEART.,1.0,2023-08-09 23:14:38,3.23,12877,3.23
536171,22633,HAND WARMER UNION JACK,6.0,2023-08-09 23:14:38,1.79,12877,10.74
536171,20725,LUNCH BAG RED RETROSPOT,4.0,2023-08-09 23:14:38,1.68,12877,6.72
536172,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-04-06 19:25:08,3.5,12576,7.0
536172,21931,JUMBO STORAGE BAG SUKI,3.0,2023-04-06 19:25:08,1.98,12576,5.94
536172,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-04-06 19:25:08,1.67,12576,3.34
536173,22386,JUMBO BAG PINK POLKADOT,1.0,2023-11-16 06:04:11,2.01,12921,2.01
536173,20728,LUNCH BAG CARS BLUE,2.0,2023-11-16 06:04:11,1.64,12921,3.28
536175,20728,LUNCH BAG CARS BLUE,1.0,2023-10-02 01:49:12,1.62,12486,1.62
536175,22632,HAND WARMER RED POLKA DOT,1.0,2023-10-02 01:49:12,1.81,12486,1.81
536175,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-02 01:49:12,1.96,12486,3.92
536176,22632,HAND WARMER RED POLKA DOT,3.0,2023-09-28 12:53:10,1.77,12900,5.31
536176,22745,POPPY'S PLAYHOUSE BEDROOM,4.0,2023-09-28 12:53:10,2.2,12900,8.8
536177,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2.0,2023-09-11 05:22:46,3.41,12877,6.82
536178,22386,JUMBO BAG PINK POLKADOT,2.0,2023-11-05 05:58:05,1.94,12347,3.88
536178,22310,IVORY KNITTED MUG COSY,2.0,2023-11-05 05:58:05,1.66,12347,3.32
536180,21931,JUMBO STORAGE BAG SUKI,4.0,2023-07-21 09:20:36,1.98,12877,7.92
536180,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,4.0,2023-07-21 09:20:36,4.15,12877,16.6
536181,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-10-13 17:50:05,1.89,12586,3.78
536181,85099F,JUMBO BAG STRAWBERRY,3.0,2023-10-13 17:50:05,1.88,12586,5.64
536182,84879,ASSORTED COLOUR BIRD ORNAMENT,1.0,2023-09-16 15:17:47,1.69,12379,1.69
536182,85099F,JUMBO BAG STRAWBERRY,1.0,2023-09-16 15:17:47,1.97,12379,1.97
536182,22310,IVORY KNITTED MUG COSY,1.0,2023-09-16 15:17:47,1.73,12379,1.73
536182,47566,PARTY BUNTING,2.0,2023-09-16 15:17:47,4.55,12379,9.1
536183,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-10-22 07:52:32,1.97,12736,1.97
536183,22310,IVORY KNITTED MUG COSY,6.0,2023-10-22 07:52:32,1.61,12736,9.66
536183,22386,JUMBO BAG PINK POLKADOT,1.0,2023-10-22 07:52:32,1.93,12736,1.93
536183,20727,LUNCH BAG BLACK SKULL.,1.0,2023-10-22 07:52:32,1.64,12736,1.64
536183,21931,JUMBO STORAGE BAG SUKI,4.0,2023-10-22 07:52:32,1.87,12736,7.48
536184,84406B,CREAM CUPID HEARTS COAT HANGER,3.0,2023-02-16 21:45:07,2.64,12792,7.92
536185,22633,HAND WARMER UNION JACK,6.0,2023-10-13 03:12:43,1.78,12593,10.68
536185,21931,JUMBO STORAGE BAG SUKI,2.0,2023-10-13 03:12:43,1.92,12593,3.84
536185,85099F,JUMBO BAG STRAWBERRY,2.0,2023-10-13 03:12:43,1.98,12593,3.96
536187,22633,HAND WARMER UNION JACK,1.0,2023-09-16 04:37:19,1.92,12415,1.92
536187,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2.0,2023-09-16 04:37:19,2.02,12415,4.04
536187,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2.0,2023-09-16 04:37:19,2.64,12415,5.28
536187,22749,POPPY'S PLAYHOUSE LIVINGROOM,2.0,2023-09-16 04:37:19,2.15,12415,4.3
536187,22383,LUNCH BAG SUKI DESIGN,2.0,2023-09-16 04:37:19,1.65,12415,3.3
536188,85099F,JUMBO BAG STRAWBERRY,1.0,2023-08-21 17:20:01,1.98,12781,1.98
536188,22749,POPPY'S PLAYHOUSE LIVINGROOM,4.0,2023-08-21 17:20:01,2.12,12781,8.48
536189,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1.0,2023-05-23 20:14:48,1.9,12952,1.9
536189,21931,JUMBO STORAGE BAG SUKI,2.0,2023-05-23 20:14:48,1.89,12952,3.78
536189,84029E,RED WOOLLY HOTTIE WHITE HEART.,2.0,2023-05-23 20:14:48,3.36,12952,6.72
536190,22310,IVORY KNITTED MUG COSY,3.0,2023-11-26 18:53:21,1.62,12877,4.86
536190,85099B,JUMBO BAG RED RETROSPOT,2.0,2023-11-26 18:53:21,2.02,12877,4.04
536191,22386,JUMBO BAG PINK POLKADOT,1.0,2023-05-27 16:50:03,1.88,12877,1.88
536193,22383,LUNCH BAG SUKI DESIGN,4.0,2023-06-28 23:08:42,1.68,12821,6.72
536193,84406B,CREAM CUPID HEARTS COAT HANGER,2.0,2023-06-28 23:08:42,2.77,12821,5.54
536193,22745,POPPY'S PLAYHOUSE BEDROOM,1.0,2023-06-28 23:08:42,2.02,12821,2.02
536193,84879,ASSORTED COLOUR BIRD ORNAMENT,6.0,2023-06-28 23:08:42,1.72,12821,10.32
536193,22310,IVORY KNITTED MUG COSY,2.0,2023-06-28 23:08:42,1.62,12821,3.24
536193,20728,LUNCH BAG CARS BLUE,3.0,2023-06-28 23:08:42,1.72,12821,5.16
536195,20726,LUNCH BAG WOODLAND,1.0,2023-09-05 20:48:52,1.65,13051,1.65
536195,84029E,RED WOOLLY HOTTIE WHITE HEART.,3.0,2023-09-05 20:48:52,3.27,13051,9.81
536195,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2.0,2023-09-05 20:48:52,4.09,13051,8.18
536195,84879,ASSORTED COLOUR BIRD ORNAMENT,2.0,2023-09-05 20:48:52,1.63,13051,3.26
536195,22386,JUMBO BAG PINK POLKADOT,3.0,2023-09-05 20:48:52,1.87,13051,5.61
536196,22745,POPPY'S PLAYHOUSE BEDROOM,3.0,2023-09-13 18:11:32,2.01,12747,6.03
536196,22633,HAND WARMER UNION JACK,2.0,2023-09-13 18:11:32,1.77,12747,3.54
536196,47566,PARTY BUNTING,2.0,2023-09-13 18:11:32,4.75,12747,9.5
