InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID
536076,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-11-07 01:33:06,2.01,12821.0
536076,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-11-07 01:33:06,4.43,12821.0
536077,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-05-10 01:03:27,2.53,
536077,20728,LUNCH BAG CARS BLUE,3,2023-05-10 01:03:27,1.68,
536077,22632,HAND WARMER RED POLKA DOT,2,2023-05-10 01:03:27,1.89,
536077,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-05-10 01:03:27,2.01,
536077,22633,HAND WARMER UNION JACK,1,2023-05-10 01:03:27,1.94,
536078,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-07-30 20:24:42,4.09,12877.0
536078,22632,HAND WARMER RED POLKA DOT,6,2023-07-30 20:24:42,1.9,12877.0
536078,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-07-30 20:24:42,2.65,12877.0
536078,22386,JUMBO BAG PINK POLKADOT,2,2023-07-30 20:24:42,1.92,12877.0
536079,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-11-20 16:18:44,4.05,12877.0
536079,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-11-20 16:18:44,3.26,12877.0
536079,20725,LUNCH BAG RED RETROSPOT,6,2023-11-20 16:18:44,1.71,12877.0
536080,22384,LUNCH BAG PINK POLKADOT,1,2023-07-15 13:16:04,1.71,12877.0
536080,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-07-15 13:16:04,1.63,12877.0
536080,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-07-15 13:16:04,2.84,12877.0
536080,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-07-15 13:16:04,2.08,12877.0
536080,21931,JUMBO STORAGE BAG SUKI,24,2023-07-15 13:16:04,1.93,12877.0
536081,21931,JUMBO STORAGE BAG SUKI,3,2023-09-25 03:12:08,1.91,12496.0
536081,47566,PARTY BUNTING,4,2023-09-25 03:12:08,4.52,12496.0
536081,22310,IVORY KNITTED MUG COSY,2,2023-09-25 03:12:08,1.62,12496.0
536082,20726,LUNCH BAG WOODLAND,3,2023-10-06 08:27:55,1.73,12881.0
536082,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-10-06 08:27:55,2.13,12881.0
536082,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-10-06 08:27:55,3.35,12881.0
536083,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-05-31 08:08:36,2.02,12900.0
536083,22386,JUMBO BAG PINK POLKADOT,1,2023-05-31 08:08:36,1.98,12900.0
536083,22383,LUNCH BAG SUKI DESIGN,3,2023-05-31 08:08:36,1.6,12900.0
536083,22632,HAND WARMER RED POLKA DOT,2,2023-05-31 08:08:36,1.78,12900.0
536083,22633,HAND WARMER UNION JACK,1,2023-05-31 08:08:36,1.88,12900.0
536083,20726,LUNCH BAG WOODLAND,1,2023-05-31 08:08:36,1.71,12900.0
536084,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-12-04 10:17:48,2.44,13017.0
536085,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-10-29 12:14:13,4.24,12624.0
536085,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-10-29 12:14:13,2.62,12624.0
536085,22382,LUNCH BAG SPACEBOY DESIGN,4,2023-10-29 12:14:13,1.63,12624.0
536086,20728,LUNCH BAG CARS BLUE,2,2023-10-20 16:23:42,1.66,12357.0
536086,22310,IVORY KNITTED MUG COSY,2,2023-10-20 16:23:42,1.73,12357.0
536086,22745,POPPY'S PLAYHOUSE BEDROOM,4,2023-10-20 16:23:42,2.03,12357.0
536086,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-10-20 16:23:42,2.43,12357.0
536086,71053,WHITE METAL LANTERN,1,2023-10-20 16:23:42,3.45,12357.0
536086,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-10-20 16:23:42,7.85,12357.0
536087,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-07-18 02:57:02,2.61,12877.0
536087,22633,HAND WARMER UNION JACK,1,2023-07-18 02:57:02,1.91,12877.0
536087,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,3,2023-07-18 02:57:02,3.4,12877.0
536087,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-07-18 02:57:02,7.95,12877.0
536087,22383,LUNCH BAG SUKI DESIGN,2,2023-07-18 02:57:02,1.67,12877.0
536087,85099F,JUMBO BAG STRAWBERRY,1,2023-07-18 02:57:02,2.0,12877.0
536088,22632,HAND WARMER RED POLKA DOT,1,2023-05-22 20:06:20,1.78,12357.0
536088,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-05-22 20:06:20,3.24,12357.0
536088,20726,LUNCH BAG WOODLAND,1,2023-05-22 20:06:20,1.64,12357.0
536088,20727,LUNCH BAG BLACK SKULL.,1,2023-05-22 20:06:20,1.62,12357.0
536088,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-05-22 20:06:20,7.31,12357.0
536088,22630,DOORMAT KEEP CALM AND COME IN,3,2023-05-22 20:06:20,6.5,12357.0
536089,22310,IVORY KNITTED MUG COSY,3,2023-12-02 09:06:19,1.57,12877.0
536089,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-12-02 09:06:19,4.4,12877.0
536089,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-12-02 09:06:19,3.33,12877.0
536089,22745,POPPY'S PLAYHOUSE BEDROOM,3,2023-12-02 09:06:19,2.16,12877.0
536089,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-12-02 09:06:19,2.81,12877.0
C536090,22752,SET 7 BABUSHKA NESTING BOXES,-5,2023-02-24 02:30:35,7.65,12486.0
C536090,22086,PAPER CHAIN KIT 50'S CHRISTMAS,-2,2023-02-24 02:30:35,2.55,12486.0
C536090,22745,POPPY'S PLAYHOUSE BEDROOM,-1,2023-02-24 02:30:35,2.1,12486.0
C536090,22386,JUMBO BAG PINK POLKADOT,-5,2023-02-24 02:30:35,1.95,12486.0
C536090,85099B,JUMBO BAG RED RETROSPOT,-2,2023-02-24 02:30:35,1.95,12486.0
536091,22745,POPPY'S PLAYHOUSE BEDROOM,6,2023-03-02 21:57:31,2.16,12573.0
536091,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-03-02 21:57:31,1.75,12573.0
536091,22749,POPPY'S PLAYHOUSE LIVINGROOM,1,2023-03-02 21:57:31,2.04,12573.0
536092,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-08-25 05:52:59,2.1,12659.0
536092,84029E,RED WOOLLY HOTTIE WHITE HEART.,24,2023-08-25 05:52:59,3.54,12659.0
536092,21931,JUMBO STORAGE BAG SUKI,2,2023-08-25 05:52:59,2.03,12659.0
536093,85099F,JUMBO BAG STRAWBERRY,2,2023-11-07 14:39:55,2.02,12659.0
536093,22384,LUNCH BAG PINK POLKADOT,2,2023-11-07 14:39:55,1.7,12659.0
536093,21931,JUMBO STORAGE BAG SUKI,6,2023-11-07 14:39:55,1.88,12659.0
536094,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-07-15 11:06:46,2.68,12396.0
536094,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-07-15 11:06:46,4.14,12396.0
536094,22310,IVORY KNITTED MUG COSY,1,2023-07-15 11:06:46,1.58,12396.0
536094,22383,LUNCH BAG SUKI DESIGN,3,2023-07-15 11:06:46,1.7,12396.0
536094,47566,PARTY BUNTING,4,2023-07-15 11:06:46,4.43,12396.0
536095,22386,JUMBO BAG PINK POLKADOT,12,2023-04-20 17:58:58,2.0,12389.0
536095,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2023-04-20 17:58:58,3.46,12389.0
536095,71053,WHITE METAL LANTERN,1,2023-04-20 17:58:58,3.51,12389.0
536095,22383,LUNCH BAG SUKI DESIGN,3,2023-04-20 17:58:58,1.62,12389.0
536096,47566,PARTY BUNTING,3,2023-11-13 06:33:19,4.6,
536096,20725,LUNCH BAG RED RETROSPOT,1,2023-11-13 06:33:19,1.72,
536096,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-11-13 06:33:19,7.83,
536096,22632,HAND WARMER RED POLKA DOT,6,2023-11-13 06:33:19,1.89,
536096,21931,JUMBO STORAGE BAG SUKI,4,2023-11-13 06:33:19,1.97,
536096,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2023-11-13 06:33:19,1.98,
536097,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,2023-10-09 11:47:09,3.42,12793.0
536098,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-07-19 07:47:17,2.87,12877.0
536099,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2023-11-27 05:37:56,2.52,12877.0
536100,21931,JUMBO STORAGE BAG SUKI,1,2023-11-23 21:31:52,2.02,
536100,20728,LUNCH BAG CARS BLUE,1,2023-11-23 21:31:52,1.67,
536100,84029E,RED WOOLLY HOTTIE WHITE HEART.,4,2023-11-23 21:31:52,3.41,
536100,47566,PARTY BUNTING,3,2023-11-23 21:31:52,4.83,
536101,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-10-31 00:06:58,2.14,
536101,22383,LUNCH BAG SUKI DESIGN,1,2023-10-31 00:06:58,1.7,
536101,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-31 00:06:58,3.38,
536102,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-11-04 23:38:43,2.66,
536102,84406B,CREAM CUPID HEARTS COAT HANGER,2,2023-11-04 23:38:43,2.82,
536102,20726,LUNCH BAG WOODLAND,2,2023-11-04 23:38:43,1.72,
536103,22633,HAND WARMER UNION JACK,2,2023-10-01 02:06:06,1.92,
536103,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-10-01 02:06:06,2.78,
536103,85099F,JUMBO BAG STRAWBERRY,1,2023-10-01 02:06:06,2.05,
536103,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-10-01 02:06:06,1.61,
536103,22386,JUMBO BAG PINK POLKADOT,4,2023-10-01 02:06:06,1.91,
536103,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-10-01 02:06:06,3.25,
536104,22630,DOORMAT KEEP CALM AND COME IN,3,2023-11-17 05:31:01,6.62,12471.0
536104,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-11-17 05:31:01,2.8,12471.0
536104,20728,LUNCH BAG CARS BLUE,1,2023-11-17 05:31:01,1.65,12471.0
536105,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-08-30 11:00:59,2.05,12877.0
536105,47566,PARTY BUNTING,3,2023-08-30 11:00:59,4.85,12877.0
536105,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2023-08-30 11:00:59,4.06,12877.0
536105,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-08-30 11:00:59,2.04,12877.0
536105,22630,DOORMAT KEEP CALM AND COME IN,3,2023-08-30 11:00:59,6.67,12877.0
536106,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-07-13 20:16:44,1.59,12791.0
536107,71053,WHITE METAL LANTERN,6,2023-03-31 07:48:41,3.29,12830.0
536107,22632,HAND WARMER RED POLKA DOT,1,2023-03-31 07:48:41,1.84,12830.0
536108,47566,PARTY BUNTING,6,2023-09-21 07:11:52,4.67,12528.0
536108,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-09-21 07:11:52,2.18,12528.0
536108,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,3,2023-09-21 07:11:52,4.45,12528.0
536108,71053,WHITE METAL LANTERN,2,2023-09-21 07:11:52,3.55,12528.0
536108,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-09-21 07:11:52,2.05,12528.0
536109,47566,PARTY BUNTING,2,2023-10-09 02:37:55,4.77,13145.0
536109,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2023-10-09 02:37:55,3.3,13145.0
536109,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-10-09 02:37:55,1.59,13145.0
536109,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2023-10-09 02:37:55,3.31,13145.0
536109,22386,JUMBO BAG PINK POLKADOT,1,2023-10-09 02:37:55,1.98,13145.0
536109,22745,POPPY'S PLAYHOUSE BEDROOM,6,2023-10-09 02:37:55,2.0,13145.0
536110,22745,POPPY'S PLAYHOUSE BEDROOM,12,2023-12-08 09:09:16,2.07,12380.0
536110,84029E,RED WOOLLY HOTTIE WHITE HEART.,12,2023-12-08 09:09:16,3.33,12380.0
536110,85099B,JUMBO BAG RED RETROSPOT,3,2023-12-08 09:09:16,2.0,12380.0
536110,22632,HAND WARMER RED POLKA DOT,1,2023-12-08 09:09:16,1.82,12380.0
536110,22384,LUNCH BAG PINK POLKADOT,2,2023-12-08 09:09:16,1.6,12380.0
536111,20728,LUNCH BAG CARS BLUE,2,2023-03-13 20:21:16,1.6,13119.0
536111,22633,HAND WARMER UNION JACK,2,2023-03-13 20:21:16,1.93,13119.0
536112,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-09-22 19:11:13,2.48,12595.0
536112,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-09-22 19:11:13,3.27,12595.0
536112,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,2,2023-09-22 19:11:13,4.24,12595.0
536112,85099F,JUMBO BAG STRAWBERRY,2,2023-09-22 19:11:13,1.96,12595.0
536113,22386,JUMBO BAG PINK POLKADOT,1,2023-06-15 02:23:22,1.95,12840.0
536113,22383,LUNCH BAG SUKI DESIGN,1,2023-06-15 02:23:22,1.73,12840.0
536113,21931,JUMBO STORAGE BAG SUKI,1,2023-06-15 02:23:22,1.95,12840.0
536113,84406B,CREAM CUPID HEARTS COAT HANGER,3,2023-06-15 02:23:22,2.86,12840.0
536114,20726,LUNCH BAG WOODLAND,1,2023-09-17 07:54:09,1.68,12485.0
536114,22748,POPPY'S PLAYHOUSE KITCHEN,2,2023-09-17 07:54:09,2.05,12485.0
536115,22633,HAND WARMER UNION JACK,1,2023-10-12 12:43:24,1.89,12878.0
536115,20727,LUNCH BAG BLACK SKULL.,24,2023-10-12 12:43:24,1.71,12878.0
536116,71053,WHITE METAL LANTERN,24,2023-10-07 22:21:27,3.37,12824.0
536116,84406B,CREAM CUPID HEARTS COAT HANGER,4,2023-10-07 22:21:27,2.8,12824.0
536116,85099B,JUMBO BAG RED RETROSPOT,3,2023-10-07 22:21:27,1.99,12824.0
536117,22633,HAND WARMER UNION JACK,1,2023-02-28 18:58:28,1.85,12878.0
536117,22382,LUNCH BAG SPACEBOY DESIGN,1,2023-02-28 18:58:28,1.61,12878.0
536117,22384,LUNCH BAG PINK POLKADOT,3,2023-02-28 18:58:28,1.69,12878.0
536117,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-02-28 18:58:28,2.2,12878.0
536117,22310,IVORY KNITTED MUG COSY,1,2023-02-28 18:58:28,1.66,12878.0
536117,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-02-28 18:58:28,1.76,12878.0
536118,22633,HAND WARMER UNION JACK,3,2023-06-21 14:10:48,1.81,
536119,47566,PARTY BUNTING,3,2023-08-28 20:48:51,4.45,
536119,22382,LUNCH BAG SPACEBOY DESIGN,6,2023-08-28 20:48:51,1.69,
536119,22633,HAND WARMER UNION JACK,3,2023-08-28 20:48:51,1.83,
536119,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-08-28 20:48:51,1.65,
536119,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-08-28 20:48:51,7.35,
536120,22745,POPPY'S PLAYHOUSE BEDROOM,2,2023-10-30 14:57:40,2.2,
536120,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-10-30 14:57:40,4.06,
536120,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-10-30 14:57:40,3.39,
536120,22386,JUMBO BAG PINK POLKADOT,2,2023-10-30 14:57:40,2.0,
536120,85099F,JUMBO BAG STRAWBERRY,2,2023-10-30 14:57:40,1.87,
536120,22630,DOORMAT KEEP CALM AND COME IN,2,2023-10-30 14:57:40,6.73,
536121,20725,LUNCH BAG RED RETROSPOT,2,2023-06-05 18:45:49,1.64,12787.0
536121,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2023-06-05 18:45:49,2.48,12787.0
536122,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-09-09 09:20:36,3.33,12877.0
536122,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-09-09 09:20:36,3.4,12877.0
536122,22633,HAND WARMER UNION JACK,2,2023-09-09 09:20:36,1.87,12877.0
536122,20726,LUNCH BAG WOODLAND,4,2023-09-09 09:20:36,1.59,12877.0
536122,84406B,CREAM CUPID HEARTS COAT HANGER,6,2023-09-09 09:20:36,2.73,12877.0
536122,20728,LUNCH BAG CARS BLUE,1,2023-09-09 09:20:36,1.68,12877.0
536123,22630,DOORMAT KEEP CALM AND COME IN,4,2023-11-12 21:54:40,6.52,12877.0
536123,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-11-12 21:54:40,1.97,12877.0
536123,22383,LUNCH BAG SUKI DESIGN,2,2023-11-12 21:54:40,1.7,12877.0
536124,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2023-11-05 01:41:49,2.43,13084.0
536124,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-05 01:41:49,7.32,13084.0
536125,22632,HAND WARMER RED POLKA DOT,6,2023-04-20 07:32:15,1.78,12824.0
536125,22630,DOORMAT KEEP CALM AND COME IN,1,2023-04-20 07:32:15,6.5,12824.0
536125,20727,LUNCH BAG BLACK SKULL.,1,2023-04-20 07:32:15,1.63,12824.0
536125,22386,JUMBO BAG PINK POLKADOT,1,2023-04-20 07:32:15,1.9,12824.0
536125,84879,ASSORTED COLOUR BIRD ORNAMENT,6,2023-04-20 07:32:15,1.75,12824.0
536126,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-06-08 18:13:59,3.54,12485.0
536127,22383,LUNCH BAG SUKI DESIGN,1,2023-04-09 19:07:04,1.64,12529.0
536127,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-04-09 19:07:04,4.26,12529.0
536127,84879,ASSORTED COLOUR BIRD ORNAMENT,1,2023-04-09 19:07:04,1.7,12529.0
536127,22633,HAND WARMER UNION JACK,1,2023-04-09 19:07:04,1.78,12529.0
536127,20726,LUNCH BAG WOODLAND,2,2023-04-09 19:07:04,1.57,12529.0
536127,20725,LUNCH BAG RED RETROSPOT,2,2023-04-09 19:07:04,1.59,12529.0
536128,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-06-16 21:06:11,1.73,12965.0
536128,20728,LUNCH BAG CARS BLUE,3,2023-06-16 21:06:11,1.69,12965.0
536128,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2023-06-16 21:06:11,2.66,12965.0
536129,22382,LUNCH BAG SPACEBOY DESIGN,2,2023-08-20 10:37:36,1.61,
536129,22632,HAND WARMER RED POLKA DOT,1,2023-08-20 10:37:36,1.94,
536129,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1157,2023-08-20 10:37:36,2.03,
536130,22745,POPPY'S PLAYHOUSE BEDROOM,24,2023-07-13 20:12:00,2.08,
536130,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,6,2023-07-13 20:12:00,4.11,
536131,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2023-07-26 19:07:07,2.46,12977.0
536131,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,4,2023-07-26 19:07:07,2.04,12977.0
536131,22752,SET 7 BABUSHKA NESTING BOXES,1,2023-07-26 19:07:07,7.54,12977.0
536131,20727,LUNCH BAG BLACK SKULL.,1,2023-07-26 19:07:07,1.66,12977.0
536131,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-07-26 19:07:07,3.51,12977.0
536131,20728,LUNCH BAG CARS BLUE,4,2023-07-26 19:07:07,1.69,12977.0
536132,84879,ASSORTED COLOUR BIRD ORNAMENT,3,2023-09-20 14:47:20,1.65,12574.0
536132,22632,HAND WARMER RED POLKA DOT,3,2023-09-20 14:47:20,1.88,12574.0
536132,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-09-20 14:47:20,2.11,12574.0
536133,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-12-09 17:10:48,1.77,12426.0
536133,22632,HAND WARMER RED POLKA DOT,1,2023-12-09 17:10:48,1.91,12426.0
536133,20727,LUNCH BAG BLACK SKULL.,2,2023-12-09 17:10:48,1.61,12426.0
536133,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2023-12-09 17:10:48,2.44,12426.0
536133,47566,PARTY BUNTING,3,2023-12-09 17:10:48,4.7,12426.0
536133,20725,LUNCH BAG RED RETROSPOT,2,2023-12-09 17:10:48,1.66,12426.0
536134,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2023-07-07 05:38:32,1.95,12399.0
536134,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-07-07 05:38:32,3.51,12399.0
536134,22632,HAND WARMER RED POLKA DOT,1,2023-07-07 05:38:32,1.83,12399.0
536134,71053,WHITE METAL LANTERN,4,2023-07-07 05:38:32,3.56,12399.0
536134,21931,JUMBO STORAGE BAG SUKI,1,2023-07-07 05:38:32,1.94,12399.0
536134,22752,SET 7 BABUSHKA NESTING BOXES,12,2023-07-07 05:38:32,7.47,12399.0
536135,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-10-12 14:32:14,4.33,12877.0
536135,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1,2023-10-12 14:32:14,3.24,12877.0
536135,84406B,CREAM CUPID HEARTS COAT HANGER,1,2023-10-12 14:32:14,2.82,12877.0
536136,22630,DOORMAT KEEP CALM AND COME IN,2,2023-08-23 03:25:37,6.77,12940.0
536136,22386,JUMBO BAG PINK POLKADOT,3,2023-08-23 03:25:37,2.02,12940.0
536136,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-08-23 03:25:37,3.41,12940.0
536136,22384,LUNCH BAG PINK POLKADOT,1,2023-08-23 03:25:37,1.6,12940.0
536136,20726,LUNCH BAG WOODLAND,1,2023-08-23 03:25:37,1.71,12940.0
536136,22310,IVORY KNITTED MUG COSY,3,2023-08-23 03:25:37,1.66,12940.0
536137,22748,POPPY'S PLAYHOUSE KITCHEN,3,2023-09-16 07:08:52,2.05,12877.0
536137,22310,IVORY KNITTED MUG COSY,4,2023-09-16 07:08:52,1.65,12877.0
536137,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-16 07:08:52,2.5,12877.0
536137,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2023-09-16 07:08:52,4.41,12877.0
536138,22752,SET 7 BABUSHKA NESTING BOXES,2,2023-11-23 06:05:36,7.82,12877.0
536138,22384,LUNCH BAG PINK POLKADOT,1,2023-11-23 06:05:36,1.6,12877.0
536138,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,3,2023-11-23 06:05:36,1.93,12877.0
536138,21931,JUMBO STORAGE BAG SUKI,1,2023-11-23 06:05:36,2.03,12877.0
536138,71053,WHITE METAL LANTERN,2,2023-11-23 06:05:36,3.29,12877.0
536138,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2023-11-23 06:05:36,1.74,12877.0
536139,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-06-22 10:16:56,2.19,12887.0
536140,20728,LUNCH BAG CARS BLUE,6,2023-11-01 00:19:13,1.62,12434.0
536140,20725,LUNCH BAG RED RETROSPOT,1,2023-11-01 00:19:13,1.62,12434.0
536140,22748,POPPY'S PLAYHOUSE KITCHEN,1,2023-11-01 00:19:13,2.02,12434.0
536141,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,2,2023-11-30 16:47:41,3.38,12877.0
536141,20726,LUNCH BAG WOODLAND,6,2023-11-30 16:47:41,1.68,12877.0
536141,22632,HAND WARMER RED POLKA DOT,1,2023-11-30 16:47:41,1.89,12877.0
536142,20728,LUNCH BAG CARS BLUE,1,2023-07-02 22:13:21,1.71,13007.0
536143,20725,LUNCH BAG RED RETROSPOT,2,2023-06-21 21:08:16,1.69,13142.0
536143,84406B,CREAM CUPID HEARTS COAT HANGER,24,2023-06-21 21:08:16,2.71,13142.0
536143,22633,HAND WARMER UNION JACK,2,2023-06-21 21:08:16,1.89,13142.0
536143,47566,PARTY BUNTING,12,2023-06-21 21:08:16,4.81,13142.0
536143,22310,IVORY KNITTED MUG COSY,4,2023-06-21 21:08:16,1.63,13142.0
536143,20726,LUNCH BAG WOODLAND,2,2023-06-21 21:08:16,1.73,13142.0
536144,22386,JUMBO BAG PINK POLKADOT,3,2023-06-23 19:57:15,1.86,12458.0
536144,21730,GLASS STAR FROSTED T-LIGHT HOLDER,1,2023-06-23 19:57:15,4.16,12458.0
536144,85099F,JUMBO BAG STRAWBERRY,2,2023-06-23 19:57:15,2.03,12458.0
536145,84029E,RED WOOLLY HOTTIE WHITE HEART.,1,2023-10-22 00:07:20,3.33,12748.0
536145,22384,LUNCH BAG PINK POLKADOT,1,2023-10-22 00:07:20,1.64,12748.0
536146,20728,LUNCH BAG CARS BLUE,1,2023-08-26 07:42:43,1.64,12704.0
536146,22630,DOORMAT KEEP CALM AND COME IN,1,2023-08-26 07:42:43,6.85,12704.0
536147,47566,PARTY BUNTING,2,2023-10-26 14:13:54,4.44,12399.0
536147,21931,JUMBO STORAGE BAG SUKI,1,2023-10-26 14:13:54,1.93,12399.0
536147,71053,WHITE METAL LANTERN,1,2023-10-26 14:13:54,3.4,12399.0
536147,21730,GLASS STAR FROSTED T-LIGHT HOLDER,751,2023-10-26 14:13:54,4.41,12399.0
536147,22749,POPPY'S PLAYHOUSE LIVINGROOM,3,2023-10-26 14:13:54,2.16,12399.0
536148,21931,JUMBO STORAGE BAG SUKI,2,2023-10-21 11:32:52,1.94,13051.0
536149,22633,HAND WARMER UNION JACK,1,2023-04-16 07:00:57,1.87,12393.0
536149,85099B,JUMBO BAG RED RETROSPOT,1,2023-04-16 07:00:57,2.03,12393.0
536149,71053,WHITE METAL LANTERN,6,2023-04-16 07:00:57,3.47,12393.0
536150,22384,LUNCH BAG PINK POLKADOT,2,2023-03-10 08:50:04,1.65,13007.0
536150,21931,JUMBO STORAGE BAG SUKI,2,2023-03-10 08:50:04,1.88,13007.0
536150,22633,HAND WARMER UNION JACK,1,2023-03-10 08:50:04,1.93,13007.0
536150,22386,JUMBO BAG PINK POLKADOT,2,2023-03-10 08:50:04,2.0,13007.0
536151,85099B,JUMBO BAG RED RETROSPOT,1,2023-09-27 11:00:16,2.02,12877.0
536151,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2023-09-27 11:00:16,2.5,12877.0
536151,22386,JUMBO BAG PINK POLKADOT,24,2023-09-27 11:00:16,1.91,12877.0
536151,84029E,RED WOOLLY HOTTIE WHITE HEART.,3,2023-09-27 11:00:16,3.55,12877.0
536152,22632,HAND WARMER RED POLKA DOT,3,2023-10-18 12:44:36,1.88,12579.0
536153,22633,HAND WARMER UNION JACK,6,2023-09-29 03:45:18,1.82,12868.0
536153,22749,POPPY'S PLAYHOUSE LIVINGROOM,2,2023-09-29 03:45:18,2.2,12868.0
536153,22386,JUMBO BAG PINK POLKADOT,2,2023-09-29 03:45:18,1.92,12868.0
